Size, Blocks, Threads, Time
1024, 8, 512, 0.015968
1024, 8, 1024, 0.017024
1024, 16, 2, 0.0212864
1024, 16, 4, 0.0205056
1024, 16, 8, 0.0175168
1024, 16, 16, 0.0182592
1024, 16, 32, 0.018912
1024, 16, 64, 0.015744
1024, 16, 128, 0.0187072
1024, 16, 256, 0.0178112
1024, 16, 512, 0.0169664
1024, 16, 1024, 0.0198032
1024, 32, 2, 0.0184704
1024, 32, 4, 0.0196176
1024, 32, 8, 0.0163712
1024, 32, 16, 0.0177408
1024, 32, 32, 0.0179008
1024, 32, 64, 0.0158784
1024, 32, 128, 0.0179776
1024, 32, 256, 0.0169488
1024, 32, 512, 0.0179136
1024, 32, 1024, 0.0186944
1024, 64, 2, 0.0174912
1024, 64, 4, 0.01728
1024, 64, 8, 0.0158272
1024, 64, 16, 0.0134592
1024, 64, 32, 0.0187008
1024, 64, 64, 0.0200128
1024, 64, 128, 0.0160448
1024, 64, 256, 0.0163072
1024, 64, 512, 0.017632
1024, 64, 1024, 0.0195904
1024, 128, 2, 0.0181312
1024, 128, 4, 0.0215552
1024, 128, 8, 0.0163984
1024, 128, 16, 0.0203024
1024, 128, 32, 0.0133888
1024, 128, 64, 0.0184528
1024, 128, 128, 0.0163728
1024, 128, 256, 0.0175872
1024, 128, 512, 0.0213072
1024, 128, 1024, 0.019048
1024, 256, 2, 0.0152016
1024, 256, 4, 0.015432
1024, 256, 8, 0.0143632
1024, 256, 16, 0.01556
1024, 256, 32, 0.0137152
1024, 256, 64, 0.0157824
1024, 256, 128, 0.0221712
1024, 256, 256, 0.0219904
1024, 256, 512, 0.022664
1024, 256, 1024, 0.0320784
1024, 512, 2, 0.0211856
1024, 512, 4, 0.0177616
1024, 512, 8, 0.0208144
1024, 512, 16, 0.0210192
1024, 512, 32, 0.0194832
1024, 512, 64, 0.0204816
1024, 512, 128, 0.0211872
1024, 512, 256, 0.0258256
1024, 512, 512, 0.0354064
1024, 512, 1024, 0.050792
1024, 1024, 2, 0.0194336
1024, 1024, 4, 0.0189984
1024, 1024, 8, 0.0228336
1024, 1024, 16, 0.0216352
1024, 1024, 32, 0.0193824
1024, 1024, 64, 0.0241568
1024, 1024, 128, 0.0281904
1024, 1024, 256, 0.0352288
1024, 1024, 512, 0.0484512
1024, 1024, 1024, 0.0823472
1024, 2048, 2, 0.0314816
1024, 2048, 4, 0.0331856
1024, 2048, 8, 0.0299152
1024, 2048, 16, 0.0249936
1024, 2048, 32, 0.0296016
1024, 2048, 64, 0.0294528
1024, 2048, 128, 0.043968
1024, 2048, 256, 0.0595776
1024, 2048, 512, 0.0870272
1024, 2048, 1024, 0.156115
1024, 4096, 2, 0.044992
1024, 4096, 4, 0.0434112
1024, 4096, 8, 0.0426816
1024, 4096, 16, 0.042464
1024, 4096, 32, 0.0458688
1024, 4096, 64, 0.0484496
1024, 4096, 128, 0.0614656
1024, 4096, 256, 0.0904896
1024, 4096, 512, 0.152384
1024, 4096, 1024, 0.298976
1024, 8192, 2, 0.0707072
1024, 8192, 4, 0.0693248
1024, 8192, 8, 0.0670768
1024, 8192, 16, 0.0673856
1024, 8192, 32, 0.0686464
1024, 8192, 64, 0.0812848
1024, 8192, 128, 0.113338
1024, 8192, 256, 0.174259
1024, 8192, 512, 0.28464
1024, 8192, 1024, 0.567891
1024, 16384, 2, 0.121864
1024, 16384, 4, 0.119021
1024, 16384, 8, 0.119698
1024, 16384, 16, 0.120224
1024, 16384, 32, 0.0983664
1024, 16384, 64, 0.13717
1024, 16384, 128, 0.202054
1024, 16384, 256, 0.320096
1024, 16384, 512, 0.562437
1024, 16384, 1024, 1.14589
1024, 32768, 2, 0.183846
1024, 32768, 4, 0.222782
1024, 32768, 8, 0.224434
1024, 32768, 16, 0.223005
1024, 32768, 32, 0.161688
1024, 32768, 64, 0.278347
1024, 32768, 128, 0.365426
1024, 32768, 256, 0.603928
1024, 32768, 512, 1.05136
1024, 32768, 1024, 2.2748
1024, 65535, 2, 0.436546
1024, 65535, 4, 0.350186
1024, 65535, 8, 0.34721
1024, 65535, 16, 0.387349
1024, 65535, 32, 0.351037
1024, 65535, 64, 0.497646
1024, 65535, 128, 0.775131
1024, 65535, 256, 1.15832
1024, 65535, 512, 2.16213
1024, 65535, 1024, 4.4542
2048, 2, 2, 0.0822912
2048, 2, 4, 0.0480128
2048, 2, 8, 0.0319168
2048, 2, 16, 0.0237888
2048, 2, 32, 0.0205632
2048, 2, 64, 0.0183616
2048, 2, 128, 0.0163456
2048, 2, 256, 0.0161216
2048, 2, 512, 0.0184192
2048, 2, 1024, 0.0164352
2048, 4, 2, 0.0475584
2048, 4, 4, 0.0319872
2048, 4, 8, 0.0238336
2048, 4, 16, 0.0198592
2048, 4, 32, 0.01776
2048, 4, 64, 0.016512
2048, 4, 128, 0.018752
2048, 4, 256, 0.0167808
2048, 4, 512, 0.0158272
2048, 4, 1024, 0.0160768
2048, 8, 2, 0.031232
2048, 8, 4, 0.0238656
2048, 8, 8, 0.0197632
2048, 8, 16, 0.0187072
2048, 8, 32, 0.0167616
2048, 8, 64, 0.0182016
2048, 8, 128, 0.0158016
2048, 8, 256, 0.0186688
2048, 8, 512, 0.0158784
2048, 8, 1024, 0.0162112
2048, 16, 2, 0.0242432
2048, 16, 4, 0.0197824
2048, 16, 8, 0.0177536
2048, 16, 16, 0.0177472
2048, 16, 32, 0.0164032
2048, 16, 64, 0.015904
2048, 16, 128, 0.0158016
2048, 16, 256, 0.0169472
2048, 16, 512, 0.016992
2048, 16, 1024, 0.0176704
2048, 32, 2, 0.021376
2048, 32, 4, 0.0155472
2048, 32, 8, 0.0169024
2048, 32, 16, 0.017344
2048, 32, 32, 0.015776
2048, 32, 64, 0.0145408
2048, 32, 128, 0.0167424
2048, 32, 256, 0.0178688
2048, 32, 512, 0.0163456
2048, 32, 1024, 0.0172224
2048, 64, 2, 0.0183504
2048, 64, 4, 0.0169152
2048, 64, 8, 0.0163776
2048, 64, 16, 0.014816
2048, 64, 32, 0.0185024
2048, 64, 64, 0.0179584
2048, 64, 128, 0.0179904
2048, 64, 256, 0.0163136
2048, 64, 512, 0.0188288
2048, 64, 1024, 0.0196816
2048, 128, 2, 0.0154752
2048, 128, 4, 0.0169872
2048, 128, 8, 0.013792
2048, 128, 16, 0.0180416
2048, 128, 32, 0.016936
2048, 128, 64, 0.0149952
2048, 128, 128, 0.0138304
2048, 128, 256, 0.0197968
2048, 128, 512, 0.0221888
2048, 128, 1024, 0.02016
2048, 256, 2, 0.0167808
2048, 256, 4, 0.0157904
2048, 256, 8, 0.0170064
2048, 256, 16, 0.013952
2048, 256, 32, 0.0141184
2048, 256, 64, 0.0159184
2048, 256, 128, 0.014112
2048, 256, 256, 0.015752
2048, 256, 512, 0.0212224
2048, 256, 1024, 0.034816
2048, 512, 2, 0.0222224
2048, 512, 4, 0.0194192
2048, 512, 8, 0.0199824
2048, 512, 16, 0.0201808
2048, 512, 32, 0.0215776
2048, 512, 64, 0.0195152
2048, 512, 128, 0.0216784
2048, 512, 256, 0.027784
2048, 512, 512, 0.0325584
2048, 512, 1024, 0.0517984
2048, 1024, 2, 0.0216416
2048, 1024, 4, 0.0197664
2048, 1024, 8, 0.0179936
2048, 1024, 16, 0.019696
2048, 1024, 32, 0.019696
2048, 1024, 64, 0.022672
2048, 1024, 128, 0.0229856
2048, 1024, 256, 0.0333984
2048, 1024, 512, 0.0512032
2048, 1024, 1024, 0.0836832
2048, 2048, 2, 0.0283712
2048, 2048, 4, 0.030624
2048, 2048, 8, 0.031328
2048, 2048, 16, 0.0306496
2048, 2048, 32, 0.0287296
2048, 2048, 64, 0.0334272
2048, 2048, 128, 0.0408208
2048, 2048, 256, 0.0563712
2048, 2048, 512, 0.0853504
2048, 2048, 1024, 0.158598
2048, 4096, 2, 0.0438208
2048, 4096, 4, 0.04352
2048, 4096, 8, 0.0386624
2048, 4096, 16, 0.0424896
2048, 4096, 32, 0.0430912
2048, 4096, 64, 0.053032
2048, 4096, 128, 0.0642064
2048, 4096, 256, 0.0942912
2048, 4096, 512, 0.157474
2048, 4096, 1024, 0.295776
2048, 8192, 2, 0.06896
2048, 8192, 4, 0.0713872
2048, 8192, 8, 0.065984
2048, 8192, 16, 0.0693744
2048, 8192, 32, 0.071008
2048, 8192, 64, 0.123552
2048, 8192, 128, 0.107378
2048, 8192, 256, 0.158144
2048, 8192, 512, 0.267187
2048, 8192, 1024, 0.533792
2048, 16384, 2, 0.117229
2048, 16384, 4, 0.118155
2048, 16384, 8, 0.105286
2048, 16384, 16, 0.117086
2048, 16384, 32, 0.115237
2048, 16384, 64, 0.14195
2048, 16384, 128, 0.178866
2048, 16384, 256, 0.288414
2048, 16384, 512, 0.508242
2048, 16384, 1024, 1.05236
2048, 32768, 2, 0.192869
2048, 32768, 4, 0.193213
2048, 32768, 8, 0.245192
2048, 32768, 16, 0.178069
2048, 32768, 32, 0.225582
2048, 32768, 64, 0.250738
2048, 32768, 128, 0.364528
2048, 32768, 256, 0.560523
2048, 32768, 512, 1.02207
2048, 32768, 1024, 2.06393
2048, 65535, 2, 0.409558
2048, 65535, 4, 0.408693
2048, 65535, 8, 0.442486
2048, 65535, 16, 0.381838
2048, 65535, 32, 0.433469
2048, 65535, 64, 0.509851
2048, 65535, 128, 0.71032
2048, 65535, 256, 1.14513
2048, 65535, 512, 1.9862
2048, 65535, 1024, 4.02992
4096, 2, 2, 0.13648
4096, 2, 4, 0.075488
4096, 2, 8, 0.0458176
4096, 2, 16, 0.0311104
4096, 2, 32, 0.024
4096, 2, 64, 0.0202176
4096, 2, 128, 0.0181568
4096, 2, 256, 0.0171008
4096, 2, 512, 0.0169984
4096, 2, 1024, 0.0169984
4096, 4, 2, 0.0763008
4096, 4, 4, 0.0463248
4096, 4, 8, 0.0312128
4096, 4, 16, 0.02384
4096, 4, 32, 0.020256
4096, 4, 64, 0.0186192
4096, 4, 128, 0.0174592
4096, 4, 256, 0.0168576
4096, 4, 512, 0.0167872
4096, 4, 1024, 0.0171712
4096, 8, 2, 0.0465152
4096, 8, 4, 0.0342208
4096, 8, 8, 0.0236736
4096, 8, 16, 0.0203328
4096, 8, 32, 0.0193088
4096, 8, 64, 0.0192448
4096, 8, 128, 0.0187456
4096, 8, 256, 0.017696
4096, 8, 512, 0.018528
4096, 8, 1024, 0.0177344
4096, 16, 2, 0.03284
4096, 16, 4, 0.0250768
4096, 16, 8, 0.0202304
4096, 16, 16, 0.0191872
4096, 16, 32, 0.0184192
4096, 16, 64, 0.0197056
4096, 16, 128, 0.018912
4096, 16, 256, 0.0198672
4096, 16, 512, 0.0166656
4096, 16, 1024, 0.0182848
4096, 32, 2, 0.02432
4096, 32, 4, 0.020032
4096, 32, 8, 0.0212032
4096, 32, 16, 0.0184256
4096, 32, 32, 0.0168832
4096, 32, 64, 0.0187328
4096, 32, 128, 0.0178
4096, 32, 256, 0.0187456
4096, 32, 512, 0.0190208
4096, 32, 1024, 0.019168
4096, 64, 2, 0.0220112
4096, 64, 4, 0.019744
4096, 64, 8, 0.0177552
4096, 64, 16, 0.0171392
4096, 64, 32, 0.0171648
4096, 64, 64, 0.0180416
4096, 64, 128, 0.0177728
4096, 64, 256, 0.0190208
4096, 64, 512, 0.0195664
4096, 64, 1024, 0.0214144
4096, 128, 2, 0.0228048
4096, 128, 4, 0.0183056
4096, 128, 8, 0.0187984
4096, 128, 16, 0.0181328
4096, 128, 32, 0.0190976
4096, 128, 64, 0.0182528
4096, 128, 128, 0.01824
4096, 128, 256, 0.0183424
4096, 128, 512, 0.020288
4096, 128, 1024, 0.0241872
4096, 256, 2, 0.0165968
4096, 256, 4, 0.02336
4096, 256, 8, 0.0128336
4096, 256, 16, 0.0163408
4096, 256, 32, 0.0162512
4096, 256, 64, 0.0161408
4096, 256, 128, 0.0206608
4096, 256, 256, 0.0215488
4096, 256, 512, 0.0217232
4096, 256, 1024, 0.0339856
4096, 512, 2, 0.0243792
4096, 512, 4, 0.0232032
4096, 512, 8, 0.0199696
4096, 512, 16, 0.0334992
4096, 512, 32, 0.0240016
4096, 512, 64, 0.0258384
4096, 512, 128, 0.0218848
4096, 512, 256, 0.0285264
4096, 512, 512, 0.0359632
4096, 512, 1024, 0.0510304
4096, 1024, 2, 0.021456
4096, 1024, 4, 0.0223776
4096, 1024, 8, 0.0248928
4096, 1024, 16, 0.024176
4096, 1024, 32, 0.0250144
4096, 1024, 64, 0.0285024
4096, 1024, 128, 0.0292576
4096, 1024, 256, 0.0300576
4096, 1024, 512, 0.0446048
4096, 1024, 1024, 0.0872288
4096, 2048, 2, 0.0310272
4096, 2048, 4, 0.031328
4096, 2048, 8, 0.0294608
4096, 2048, 16, 0.0323392
4096, 2048, 32, 0.0299904
4096, 2048, 64, 0.0317504
4096, 2048, 128, 0.04372
4096, 2048, 256, 0.0551168
4096, 2048, 512, 0.0853888
4096, 2048, 1024, 0.149043
4096, 4096, 2, 0.0431248
4096, 4096, 4, 0.0425216
4096, 4096, 8, 0.0432512
4096, 4096, 16, 0.042432
4096, 4096, 32, 0.042496
4096, 4096, 64, 0.0483072
4096, 4096, 128, 0.0630144
4096, 4096, 256, 0.087808
4096, 4096, 512, 0.14309
4096, 4096, 1024, 0.274202
4096, 8192, 2, 0.069152
4096, 8192, 4, 0.068576
4096, 8192, 8, 0.0667328
4096, 8192, 16, 0.0690944
4096, 8192, 32, 0.0621824
4096, 8192, 64, 0.080416
4096, 8192, 128, 0.105856
4096, 8192, 256, 0.146528
4096, 8192, 512, 0.268038
4096, 8192, 1024, 0.53241
4096, 16384, 2, 0.105722
4096, 16384, 4, 0.105746
4096, 16384, 8, 0.118117
4096, 16384, 16, 0.0838256
4096, 16384, 32, 0.0831664
4096, 16384, 64, 0.131275
4096, 16384, 128, 0.189997
4096, 16384, 256, 0.300523
4096, 16384, 512, 0.476216
4096, 16384, 1024, 1.05256
4096, 32768, 2, 0.193898
4096, 32768, 4, 0.222725
4096, 32768, 8, 0.216133
4096, 32768, 16, 0.216989
4096, 32768, 32, 0.217163
4096, 32768, 64, 0.243619
4096, 32768, 128, 0.363645
4096, 32768, 256, 0.583
4096, 32768, 512, 1.02318
4096, 32768, 1024, 2.02496
4096, 65535, 2, 0.346346
4096, 65535, 4, 0.365243
4096, 65535, 8, 0.355216
4096, 65535, 16, 0.3978
4096, 65535, 32, 0.397699
4096, 65535, 64, 0.444181
4096, 65535, 128, 0.624554
4096, 65535, 256, 1.05851
4096, 65535, 512, 1.85428
4096, 65535, 1024, 3.73333
8192, 2, 2, 0.235654
8192, 2, 4, 0.126214
8192, 2, 8, 0.0751552
8192, 2, 16, 0.049952
8192, 2, 32, 0.033224
8192, 2, 64, 0.0298944
8192, 2, 128, 0.022656
8192, 2, 256, 0.0222016
8192, 2, 512, 0.0217984
8192, 2, 1024, 0.0238208
8192, 4, 2, 0.128608
8192, 4, 4, 0.0728512
8192, 4, 8, 0.0462656
8192, 4, 16, 0.032832
8192, 4, 32, 0.0276096
8192, 4, 64, 0.0227328
8192, 4, 128, 0.0210688
8192, 4, 256, 0.0203264
8192, 4, 512, 0.0201472
8192, 4, 1024, 0.020096
8192, 8, 2, 0.074944
8192, 8, 4, 0.046112
8192, 8, 8, 0.032832
8192, 8, 16, 0.026176
8192, 8, 32, 0.0236736
8192, 8, 64, 0.0245904
8192, 8, 128, 0.0220672
8192, 8, 256, 0.0216768
8192, 8, 512, 0.0205632
8192, 8, 1024, 0.0198208
8192, 16, 2, 0.047392
8192, 16, 4, 0.0326672
8192, 16, 8, 0.0278016
8192, 16, 16, 0.0236032
8192, 16, 32, 0.022944
8192, 16, 64, 0.0228928
8192, 16, 128, 0.0217536
8192, 16, 256, 0.0194944
8192, 16, 512, 0.0215936
8192, 16, 1024, 0.0201856
8192, 32, 2, 0.0348864
8192, 32, 4, 0.0269888
8192, 32, 8, 0.0245056
8192, 32, 16, 0.0237696
8192, 32, 32, 0.0221056
8192, 32, 64, 0.0206656
8192, 32, 128, 0.0205504
8192, 32, 256, 0.0205824
8192, 32, 512, 0.0216448
8192, 32, 1024, 0.022784
8192, 64, 2, 0.0269072
8192, 64, 4, 0.023808
8192, 64, 8, 0.0219072
8192, 64, 16, 0.0223488
8192, 64, 32, 0.0215488
8192, 64, 64, 0.0228496
8192, 64, 128, 0.0206848
8192, 64, 256, 0.020896
8192, 64, 512, 0.0245952
8192, 64, 1024, 0.0311104
8192, 128, 2, 0.0209024
8192, 128, 4, 0.0224512
8192, 128, 8, 0.0207616
8192, 128, 16, 0.0205584
8192, 128, 32, 0.0200192
8192, 128, 64, 0.0217616
8192, 128, 128, 0.0199744
8192, 128, 256, 0.0250944
8192, 128, 512, 0.0228096
8192, 128, 1024, 0.026624
8192, 256, 2, 0.0194192
8192, 256, 4, 0.0155984
8192, 256, 8, 0.0208144
8192, 256, 16, 0.0187856
8192, 256, 32, 0.0189904
8192, 256, 64, 0.0174608
8192, 256, 128, 0.0186192
8192, 256, 256, 0.0235664
8192, 256, 512, 0.025992
8192, 256, 1024, 0.0339664
8192, 512, 2, 0.0277456
8192, 512, 4, 0.0278224
8192, 512, 8, 0.02308
8192, 512, 16, 0.0221648
8192, 512, 32, 0.025384
8192, 512, 64, 0.022024
8192, 512, 128, 0.0225488
8192, 512, 256, 0.02804
8192, 512, 512, 0.034088
8192, 512, 1024, 0.046856
8192, 1024, 2, 0.0228256
8192, 1024, 4, 0.0243616
8192, 1024, 8, 0.0283232
8192, 1024, 16, 0.0223584
8192, 1024, 32, 0.0185504
8192, 1024, 64, 0.0245936
8192, 1024, 128, 0.0259616
8192, 1024, 256, 0.0302688
8192, 1024, 512, 0.047536
8192, 1024, 1024, 0.0736096
8192, 2048, 2, 0.033792
8192, 2048, 4, 0.0353344
8192, 2048, 8, 0.034304
8192, 2048, 16, 0.0324672
8192, 2048, 32, 0.0349504
8192, 2048, 64, 0.0357568
8192, 2048, 128, 0.0409088
8192, 2048, 256, 0.0527296
8192, 2048, 512, 0.078752
8192, 2048, 1024, 0.136902
8192, 4096, 2, 0.0465088
8192, 4096, 4, 0.0446336
8192, 4096, 8, 0.0464
8192, 4096, 16, 0.0454208
8192, 4096, 32, 0.045152
8192, 4096, 64, 0.0507008
8192, 4096, 128, 0.0625936
8192, 4096, 256, 0.0864576
8192, 4096, 512, 0.13463
8192, 4096, 1024, 0.253453
8192, 8192, 2, 0.069912
8192, 8192, 4, 0.0681984
8192, 8192, 8, 0.067072
8192, 8192, 16, 0.0622272
8192, 8192, 32, 0.0627952
8192, 8192, 64, 0.0799552
8192, 8192, 128, 0.100634
8192, 8192, 256, 0.15189
8192, 8192, 512, 0.252378
8192, 8192, 1024, 0.490046
8192, 16384, 2, 0.0934464
8192, 16384, 4, 0.115366
8192, 16384, 8, 0.116318
8192, 16384, 16, 0.118053
8192, 16384, 32, 0.0826352
8192, 16384, 64, 0.136826
8192, 16384, 128, 0.171034
8192, 16384, 256, 0.270616
8192, 16384, 512, 0.479218
8192, 16384, 1024, 0.949062
8192, 32768, 2, 0.168101
8192, 32768, 4, 0.208862
8192, 32768, 8, 0.189374
8192, 32768, 16, 0.208843
8192, 32768, 32, 0.24065
8192, 32768, 64, 0.234246
8192, 32768, 128, 0.343627
8192, 32768, 256, 0.539301
8192, 32768, 512, 0.939005
8192, 32768, 1024, 1.89998
8192, 65535, 2, 0.322203
8192, 65535, 4, 0.300758
8192, 65535, 8, 0.396541
8192, 65535, 16, 0.357334
8192, 65535, 32, 0.357923
8192, 65535, 64, 0.48769
8192, 65535, 128, 0.670808
8192, 65535, 256, 1.01964
8192, 65535, 512, 1.8595
8192, 65535, 1024, 3.85292
16384, 2, 2, 0.452275
16384, 2, 4, 0.239002
16384, 2, 8, 0.133523
16384, 2, 16, 0.0821632
16384, 2, 32, 0.0563392
16384, 2, 64, 0.0393152
16384, 2, 128, 0.03264
16384, 2, 256, 0.0293056
16384, 2, 512, 0.0279424
16384, 2, 1024, 0.027264
16384, 4, 2, 0.239027
16384, 4, 4, 0.132397
16384, 4, 8, 0.0794768
16384, 4, 16, 0.0527616
16384, 4, 32, 0.039808
16384, 4, 64, 0.032704
16384, 4, 128, 0.0306432
16384, 4, 256, 0.027872
16384, 4, 512, 0.0268928
16384, 4, 1024, 0.0269312
16384, 8, 2, 0.13389
16384, 8, 4, 0.0873536
16384, 8, 8, 0.0581584
16384, 8, 16, 0.0404864
16384, 8, 32, 0.0340288
16384, 8, 64, 0.0304384
16384, 8, 128, 0.0279296
16384, 8, 256, 0.0278784
16384, 8, 512, 0.0285184
16384, 8, 1024, 0.0277248
16384, 16, 2, 0.082976
16384, 16, 4, 0.066464
16384, 16, 8, 0.0488704
16384, 16, 16, 0.0346112
16384, 16, 32, 0.0295552
16384, 16, 64, 0.0278016
16384, 16, 128, 0.0271616
16384, 16, 256, 0.0267072
16384, 16, 512, 0.0266176
16384, 16, 1024, 0.0270016
16384, 32, 2, 0.0535248
16384, 32, 4, 0.0405632
16384, 32, 8, 0.032896
16384, 32, 16, 0.0294784
16384, 32, 32, 0.028832
16384, 32, 64, 0.0287872
16384, 32, 128, 0.0277136
16384, 32, 256, 0.0284544
16384, 32, 512, 0.0273344
16384, 32, 1024, 0.0293776
16384, 64, 2, 0.0401728
16384, 64, 4, 0.0337984
16384, 64, 8, 0.0293888
16384, 64, 16, 0.02976
16384, 64, 32, 0.0280896
16384, 64, 64, 0.027616
16384, 64, 128, 0.027232
16384, 64, 256, 0.028384
16384, 64, 512, 0.0290112
16384, 64, 1024, 0.031712
16384, 128, 2, 0.0335936
16384, 128, 4, 0.0298752
16384, 128, 8, 0.0300224
16384, 128, 16, 0.0271232
16384, 128, 32, 0.0281616
16384, 128, 64, 0.0276032
16384, 128, 128, 0.02784
16384, 128, 256, 0.0290576
16384, 128, 512, 0.032288
16384, 128, 1024, 0.0341312
16384, 256, 2, 0.0280512
16384, 256, 4, 0.02944
16384, 256, 8, 0.0277376
16384, 256, 16, 0.0287888
16384, 256, 32, 0.0249232
16384, 256, 64, 0.0255808
16384, 256, 128, 0.0228416
16384, 256, 256, 0.030408
16384, 256, 512, 0.030824
16384, 256, 1024, 0.0412176
16384, 512, 2, 0.0323664
16384, 512, 4, 0.031496
16384, 512, 8, 0.0310992
16384, 512, 16, 0.0333456
16384, 512, 32, 0.0290192
16384, 512, 64, 0.0301264
16384, 512, 128, 0.0291984
16384, 512, 256, 0.0321424
16384, 512, 512, 0.0410832
16384, 512, 1024, 0.0550416
16384, 1024, 2, 0.035216
16384, 1024, 4, 0.0335072
16384, 1024, 8, 0.034104
16384, 1024, 16, 0.0287904
16384, 1024, 32, 0.0279584
16384, 1024, 64, 0.0292592
16384, 1024, 128, 0.0322592
16384, 1024, 256, 0.043152
16384, 1024, 512, 0.0522208
16384, 1024, 1024, 0.0810912
16384, 2048, 2, 0.0413888
16384, 2048, 4, 0.039808
16384, 2048, 8, 0.0402432
16384, 2048, 16, 0.0376832
16384, 2048, 32, 0.0476672
16384, 2048, 64, 0.0425728
16384, 2048, 128, 0.0476224
16384, 2048, 256, 0.0600704
16384, 2048, 512, 0.0854272
16384, 2048, 1024, 0.143021
16384, 4096, 2, 0.0520512
16384, 4096, 4, 0.050488
16384, 4096, 8, 0.0510848
16384, 4096, 16, 0.0501504
16384, 4096, 32, 0.0505472
16384, 4096, 64, 0.0561984
16384, 4096, 128, 0.0680192
16384, 4096, 256, 0.092832
16384, 4096, 512, 0.140941
16384, 4096, 1024, 0.26247
16384, 8192, 2, 0.0761536
16384, 8192, 4, 0.063352
16384, 8192, 8, 0.067968
16384, 8192, 16, 0.0755392
16384, 8192, 32, 0.0614896
16384, 8192, 64, 0.0803072
16384, 8192, 128, 0.101875
16384, 8192, 256, 0.15068
16384, 8192, 512, 0.246342
16384, 8192, 1024, 0.487042
16384, 16384, 2, 0.104614
16384, 16384, 4, 0.0912496
16384, 16384, 8, 0.121701
16384, 16384, 16, 0.111878
16384, 16384, 32, 0.08812
16384, 16384, 64, 0.133184
16384, 16384, 128, 0.17781
16384, 16384, 256, 0.27532
16384, 16384, 512, 0.462547
16384, 16384, 1024, 0.918438
16384, 32768, 2, 0.195448
16384, 32768, 4, 0.215422
16384, 32768, 8, 0.215459
16384, 32768, 16, 0.215864
16384, 32768, 32, 0.193846
16384, 32768, 64, 0.239229
16384, 32768, 128, 0.352562
16384, 32768, 256, 0.543574
16384, 32768, 512, 0.94567
16384, 32768, 1024, 1.90312
16384, 65535, 2, 0.437851
16384, 65535, 4, 0.386568
16384, 65535, 8, 0.436826
16384, 65535, 16, 0.414094
16384, 65535, 32, 0.413674
16384, 65535, 64, 0.510843
16384, 65535, 128, 0.64167
16384, 65535, 256, 1.03055
16384, 65535, 512, 1.78097
16384, 65535, 1024, 3.64351
32768, 2, 2, 0.899354
32768, 2, 4, 0.469568
32768, 2, 8, 0.255789
32768, 2, 16, 0.148998
32768, 2, 32, 0.09648
32768, 2, 64, 0.071232
32768, 2, 128, 0.055712
32768, 2, 256, 0.049312
32768, 2, 512, 0.0457536
32768, 2, 1024, 0.0444096
32768, 4, 2, 0.469722
32768, 4, 4, 0.254957
32768, 4, 8, 0.148774
32768, 4, 16, 0.0981952
32768, 4, 32, 0.0696128
32768, 4, 64, 0.0554432
32768, 4, 128, 0.0488832
32768, 4, 256, 0.0456912
32768, 4, 512, 0.0439424
32768, 4, 1024, 0.0436624
32768, 8, 2, 0.255309
32768, 8, 4, 0.151571
32768, 8, 8, 0.0955264
32768, 8, 16, 0.068832
32768, 8, 32, 0.0556032
32768, 8, 64, 0.0496576
32768, 8, 128, 0.046144
32768, 8, 256, 0.0448576
32768, 8, 512, 0.0431936
32768, 8, 1024, 0.0437504
32768, 16, 2, 0.148674
32768, 16, 4, 0.097152
32768, 16, 8, 0.0704512
32768, 16, 16, 0.0562432
32768, 16, 32, 0.0488256
32768, 16, 64, 0.0471488
32768, 16, 128, 0.0456896
32768, 16, 256, 0.044032
32768, 16, 512, 0.0438656
32768, 16, 1024, 0.0450496
32768, 32, 2, 0.0964864
32768, 32, 4, 0.0686848
32768, 32, 8, 0.0557264
32768, 32, 16, 0.048736
32768, 32, 32, 0.045472
32768, 32, 64, 0.0448256
32768, 32, 128, 0.045024
32768, 32, 256, 0.0437696
32768, 32, 512, 0.0431424
32768, 32, 1024, 0.0448896
32768, 64, 2, 0.0819392
32768, 64, 4, 0.0559424
32768, 64, 8, 0.0486784
32768, 64, 16, 0.0459392
32768, 64, 32, 0.0444624
32768, 64, 64, 0.0445568
32768, 64, 128, 0.04496
32768, 64, 256, 0.0429392
32768, 64, 512, 0.0451072
32768, 64, 1024, 0.0532096
32768, 128, 2, 0.0568704
32768, 128, 4, 0.0499664
32768, 128, 8, 0.0534208
32768, 128, 16, 0.0460736
32768, 128, 32, 0.0439744
32768, 128, 64, 0.046152
32768, 128, 128, 0.0433616
32768, 128, 256, 0.044544
32768, 128, 512, 0.045952
32768, 128, 1024, 0.0493696
32768, 256, 2, 0.0487056
32768, 256, 4, 0.0442304
32768, 256, 8, 0.0454464
32768, 256, 16, 0.0438032
32768, 256, 32, 0.042184
32768, 256, 64, 0.042624
32768, 256, 128, 0.043944
32768, 256, 256, 0.045504
32768, 256, 512, 0.0486592
32768, 256, 1024, 0.0561872
32768, 512, 2, 0.0510032
32768, 512, 4, 0.0481808
32768, 512, 8, 0.0466336
32768, 512, 16, 0.0443088
32768, 512, 32, 0.0451472
32768, 512, 64, 0.0452304
32768, 512, 128, 0.0452048
32768, 512, 256, 0.0516688
32768, 512, 512, 0.0548944
32768, 512, 1024, 0.0743248
32768, 1024, 2, 0.0525664
32768, 1024, 4, 0.0447712
32768, 1024, 8, 0.045232
32768, 1024, 16, 0.0435616
32768, 1024, 32, 0.0432672
32768, 1024, 64, 0.0452256
